Data Measurement of Sensor: SPS30 
Start Time: 10.12.2019 12:56:14 
Sensortype: Particle Sensor 
Timestamp; ; Mass PM1.0 [ug/m^3]; Mass PM2.5 [ug/m^3]; Mass PM4.0 [ug/m^3]; Mass PM10.0 [ug/m^3]; Number PM0.5 [#/cm^3]; Number PM1.0 [#/cm^3]; Number PM2.5 [#/cm^3]; Number PM4.0 [#/cm^3]; Number PM10.0 [#/cm^3]; Typical Particle Size [um];
11.12.2019; 06:26:57; 1.801989555e+01 ; 1.931537247e+01 ; 1.952582169e+01 ; 1.956790924e+01 ; 1.235768204e+02 ; 1.429847870e+02 ; 1.437971497e+02 ; 1.439064636e+02 ; 1.439497528e+02 ; 5.428413153e-01 ;
11.12.2019; 06:41:57; 1.560674477e+01 ; 1.686069489e+01 ; 1.714976692e+01 ; 1.720757675e+01 ; 1.067508698e+02 ; 1.237090378e+02 ; 1.245318375e+02 ; 1.246492386e+02 ; 1.246899490e+02 ; 5.465293527e-01 ;
11.12.2019; 06:56:57; 1.911023521e+01 ; 2.162165260e+01 ; 2.276547813e+01 ; 2.299423981e+01 ; 1.286660919e+02 ; 1.505349426e+02 ; 1.524241180e+02 ; 1.527357788e+02 ; 1.528096466e+02 ; 6.299714446e-01 ;
11.12.2019; 07:11:57; 1.648489189e+01 ; 1.863420486e+01 ; 1.960706329e+01 ; 1.980163574e+01 ; 1.110259552e+02 ; 1.298711853e+02 ; 1.314853668e+02 ; 1.317512665e+02 ; 1.318145752e+02 ; 6.163079739e-01 ;
11.12.2019; 07:26:57; 1.513528538e+01 ; 1.677323341e+01 ; 1.739499664e+01 ; 1.751934624e+01 ; 1.026404572e+02 ; 1.195634842e+02 ; 1.207425385e+02 ; 1.209289551e+02 ; 1.209788437e+02 ; 5.746811628e-01 ;
11.12.2019; 07:41:57; 1.787060165e+01 ; 1.954102516e+01 ; 2.006187820e+01 ; 2.016604424e+01 ; 1.217432861e+02 ; 1.414266663e+02 ; 1.425807343e+02 ; 1.427555084e+02 ; 1.428079224e+02 ; 5.669581890e-01 ;
11.12.2019; 07:56:57; 1.933117867e+01 ; 2.511127663e+01 ; 2.889023781e+01 ; 2.964603424e+01 ; 1.233527374e+02 ; 1.491384277e+02 ; 1.539761047e+02 ; 1.548487244e+02 ; 1.550031586e+02 ; 7.715752125e-01 ;
11.12.2019; 08:11:57; 1.624265862e+01 ; 1.724201775e+01 ; 1.729546547e+01 ; 1.730615234e+01 ; 1.117422714e+02 ; 1.290457001e+02 ; 1.296258545e+02 ; 1.296954346e+02 ; 1.297303009e+02 ; 5.335352421e-01 ;
11.12.2019; 08:26:57; 1.754055595e+01 ; 1.911925888e+01 ; 1.958121872e+01 ; 1.967361450e+01 ; 1.196226501e+02 ; 1.388736420e+02 ; 1.399513855e+02 ; 1.401124878e+02 ; 1.401624146e+02 ; 5.773061514e-01 ;
11.12.2019; 08:41:57; 1.850017166e+01 ; 2.166554642e+01 ; 2.336700821e+01 ; 2.370729637e+01 ; 1.230174789e+02 ; 1.450185089e+02 ; 1.475105743e+02 ; 1.479385529e+02 ; 1.480281372e+02 ; 6.504162550e-01 ;
